Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
51759ecf-0948-3f61-b8fc-09dd8f2b90a1,FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,CHRISTIAN HILL ROAD,GREAT BARRINGTON,MA,012301108,42.207865,-73.360405,4135284560,0.0,2
0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,LIFE CARE CENTER OF THE NORTH SHORE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,7815929667,0.0,13
cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,ACHIEVE WELLNESS  LLC,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,9788914928,0.0,13
7b7ce654-a413-37d1-9d34-97240c0ac580,WOONSOCKET URGENT CARE PC,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,5083184466,0.0,3
95b01a7c-e16a-37d4-b354-c404baa00203,BERKSHIRE PLACE,290 SOUTH STREET,PITTSFIELD,MA,012016824,42.440485002637104,-73.25677853480586,4134454056,0.0,24
3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,HALLMARK HEALTH URGENT CARE PHYSICIANS LLC,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,7812801699,0.0,2
e982819a-87b3-3124-a0f2-85f8afcc7731,DANVERS FAMILY DOCTORS PC,140 COMMONWEALTH AVE STE 202,DANVERS,MA,019233625,42.5524742,-70.94443165548033,9787626262,0.0,27
c60fc3df-9dbd-3f31-a456-41c84490266f,BOURNE MANOR EXTENDED CARE FACILITY,146 MAC ARTHUR BOULEVARD,BOURNE,MA,025323902,41.7412166,-70.5989196,5087598880,0.0,1
c0132cf6-1703-3aad-89b4-cc2f2bbc123e,MARISTHILL NURSING & REHABILITATION CENTER,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,7818930240,0.0,2
cdc87240-38e9-36f8-959b-706642e01e11,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,6175733089,0.0,167
31e00f85-6909-3d9f-afc6-5ae507ab0c06,BRAINTREE FAMILY PHYSICIAN INC,382 GROVE STREET,BRAINTREE,MA,021847324,42.189369400000004,-70.98451984814267,7818481555,0.0,56
06376cbe-4880-384b-b459-7ce3eef36ced,HEALTHFIRST FAMILY CARE CENTER INC,387 QUARRY ST,FALL RIVER,MA,027231026,41.6932713,-71.1402431739568,5086798111,0.0,106
b3312a2d-37e9-35a8-b50d-6c165c437baa,DIMOCK COMMUNITY HEALTH CENTER  INC,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,6174428800,0.0,13
6afea80b-1e56-3487-a326-f4a979f92c28,CAPE COD FAMILY PRACTICE & SPORTS MEDICINE PC,34 BATES RD,MASHPEE,MA,026493280,41.61929295,-70.49056908851608,5085393353,0.0,21
2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,TEWKSBURY HOSPITAL,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,9788517321,0.0,322
a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,LOWELL COMMUNITY HEALTH CENTER,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,9783228590,0.0,5
04b252db-4231-3cb5-963d-6f096fb4b97c,DEDHAM MEDICAL ASSOCIATES URGENT CARE CENTER LLC,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,7813291400,0.0,7
a94f4f6e-88ad-39ff-a935-dc87f13327b1,LIFE CARE CENTER OF LEOMINSTER,370 WEST STREET,LEOMINSTER,MA,014532073,42.535877150000005,-71.77537115047085,9785370771,0.0,12
94f6a3ae-7d8d-3cbc-a788-e400732da7e5,COMMUNITY HEALTH CENTER OF FRANKLIN CO INC,450 WEST RIVER ST,ORANGE,MA,013649603,42.5928702,-72.32953998953418,9785447800,0.0,14
4bde4cbc-55f7-3501-90eb-2c88178c7be1,SUN MEDICAL CLINIC  PC,50 MEMORIAL DR,LEOMINSTER,MA,014532238,42.541995,-71.7628835,9788400055,0.0,68
e2eab39c-5195-34aa-b35f-e89e37cfed01,SOUTH SHORE HOSPITAL INC.,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,7813408000,0.0,281
a977feef-f585-3fa8-8deb-7e60fc2cab30,HORIZON HOME CARE  LLC,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,9788517775,0.0,11
1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,9783230302,0.0,1
4705a8fd-19cd-32c1-8b3e-34bcfe84d0bd,WELLNESS ON WHEELS PC,55 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601607,41.983529,-71.332241,5083164141,0.0,34
f5ccbb53-e4a0-32e5-a693-02150497a8f4,SOUTH SHORE INTERNAL MEDICINE ASSOCIATES INC.,100 HIGHLAND ST,MILTON,MA,021863881,42.250705749999995,-71.07724199194602,6176988855,0.0,33
497f39dd-280e-3d58-af5b-c5e3a3a09b10,CAPE COD HOSPITAL INC,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,5087711800,0.0,477
f2a6c4f7-f5b2-361a-95c4-3d635b352a46,LIFE CARE CENTER OF RAYNHAM,546 SOUTH STREET EAST,RAYNHAM,MA,027671079,41.8984957,-71.03751432894776,5088215700,0.0,3
a525d084-5a8f-3859-a048-2130a4092ec8,BAYADA HOME HEALTH CARE  INC,2 MOUNT ROYAL AVENUE  SUITE 350,MARLBOROUGH,MA,017521976,42.34042135,-71.57841367654626,5088534100,0.0,1
accb8cdd-6560-3fef-b0a6-f12c3295026a,LIFE CARE CENTER OF ATTLEBORO,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,5082224182,0.0,28
18a96051-91f4-3cba-af96-056ea14dfee0,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVENUE,NEWBURYPORT,MA,019503872,42.81369325,-70.89091645747592,9784631056,0.0,186
1ab2b5f9-cb95-3236-beec-9b9d4a407c61,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,4134472000,0.0,224
1bed5229-19d7-3168-94a2-f1f2abb00270,MORTON HOSPITAL  A STEWARD FAMILY HOSPITAL  INC.,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,5088287881,0.0,3
41e2a44c-477c-3511-96f9-12c476aa3b6a,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,021183553,42.336277100000004,-71.07085295687423,6176268860,0.0,462
363631be-d437-3548-98c2-d10b909c1721,SEA VIEW CONVALESCENT AND NURSING HOME,50 MANSION DRIVE,ROWLEY,MA,019691026,42.73718535100735,-70.88053187301136,9789482552,0.0,9
c1986c0c-f756-3596-8f90-08adacf220fe,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,73 CHESTNUT STREET,SAUGUS,MA,019061605,42.4573919,-70.9918055,7812338123,0.0,25
ad2dab07-4f85-3950-baaa-7c7cd2aa770c,UNIVERSITY OF MA MED CTR-ESRD,55 LAKE AVENUE NORTH,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,5088560011,0.0,79
1d45436f-15a9-326e-a452-2e9ffc9fc5e5,FAMILY MEDICINE ASSOCIATES,75 SPRINGFIELD RD,WESTFIELD,MA,010851832,42.111428849999996,-72.71189899299209,4135625173,0.0,85
1853aeef-5897-326a-80d6-aa4b0459eb6d,BARRINGTON URGENT CARE PC,381 WICKENDEN ST,ATTLEBORO,MA,027032247,41.9438129,-71.2806515,4014337550,0.0,12
a874a173-73c8-36f3-a63e-12bdc9f5cf0c,GORDON OPERATING COMPANY LLC,389 ALDEN RD,FAIRHAVEN,MA,027194451,41.6653607,-70.90239993216616,5089918600,0.0,1
2ca615f3-87f7-3283-a447-d919a883b676,HANOVER FAMILY HEALTH & URGENT CARE PC,1399 WASHINGTON ST,HANOVER,MA,023391653,42.1441354,-70.8440854,7818290895,0.0,31
0583e4f7-f1c2-3100-8e0c-d0decc7ef261,COMMUNITY HEALTH CENTER OF CAPE COD  INC.,123 WATERHOUSE ROAD,BOURNE,MA,025323890,41.72840155,-70.58506829999999,5084777090,0.0,65
7f32dd7d-5c35-3ddb-839b-8fbbb930d412,ST PATRICK'S MANOR,863 CENTRAL STREET,FRAMINGHAM,MA,017014813,42.30758060362541,-71.42846215724606,5088798000,0.0,9
65bd3883-56ee-3eea-8e86-b7e677a30727,METRO WEST REHAB CORP,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,5088712000,0.0,1
1b3fe590-8793-3f08-865d-01fc425a84d4,FENWAY COMMUNITY HEALTH CENTER  INC,1340 BOYLSTON ST,BOSTON,MA,022154302,42.34392675,-71.09888049065322,6179274880,0.0,62
3f12ebb4-e03c-3453-88d2-4fc9682383df,NEW BEDFORD INTERNAL MEDICINE & GERIATRICS  LLC,726 COUNTY ST,NORTH DARTMOUTH,MA,027473603,41.6389926,-70.9703171,5089845671,0.0,79
86f41096-d81f-3e26-b770-b26adc017d3e,SOUTH COVE MANOR NURSING & REHABILITATION CENTER,288 WASHINGTON STREET,QUINCY,MA,021695523,42.24983615,-70.9902487341626,6174230590,0.0,8
a35fd733-dc1a-33f0-a308-292ff5581287,PIONEER VALLEY INTERNAL MEDICINE  PC,15 STRAW AVE,FLORENCE,MA,010621491,42.335654,-72.663286,4135842333,0.0,29
b014aec7-7bd8-351f-8808-3e280cbc5be6,STEWARD HOLY FAMILY HOSPITAL INC,70 EAST ST,HAVERHILL,MA,018306700,42.7777829,-71.0767724,9786870151,0.0,7
f1664435-2eca-3eff-bd1a-13701e7ad1bd,STANFORD HEALTH CARE,300 PASTEUR DRIVE,NEWTON,MA,024592058,42.3370414,-71.2092214,6507234000,0.0,31
36c8b677-a6ce-3266-b71e-ed86d778d0fa,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL  LLC,300 FRIBERG PKWY,WESTBOROUGH,MA,015813900,42.28350315,-71.58027718702151,5083296300,0.0,46
51e96f40-2058-378a-b3bd-d83c50d5cbcb,TENDER LOVING CARE HEALTH CARE SERVICES OF NEW ENGLAND  LLC,200 NICKERSON RD STE 110,PLYMOUTH,MA,023602480,41.75001,-70.632075,5083837000,0.0,18
aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,RIVER'S EDGE PRIMARY CARE LLC,821 E MAIN ST STE 3,CHICOPEE,MA,010206306,42.155774795300516,-72.55672263289513,4136956774,0.0,45
2987ddf5-7ff2-3e4a-9e25-d654a10313fd,THOMAS UPHAM HOUSE,519 MAIN STREET,MEDFIELD,MA,020522522,42.186209649999995,-71.30745495273302,5083596050,0.0,4
19a3afba-b409-3650-a0ab-f3faf6e391ef,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,199 REEDSDALE RD,WALTHAM,MA,024511433,42.3756401,-71.2358004,6176964600,0.0,39
0e9d0119-1157-35a0-8bb5-7e0aa3041928,CARING HEALTH CENTER  INC,1049 MAIN STREET,SPRINGFIELD,MA,011032114,42.09977055,-72.58470990760483,4136931007,0.0,28
76b7dbb5-0a02-32a4-9a01-3511f7e45016,CARDIGAN NURSING & REHABILITATION CENTER,59 COUNTRY WAY,SCITUATE,MA,020663746,42.1806871,-70.74862935148246,7815459477,0.0,1
25c85bcc-7e25-36bc-89e8-08e0d473db23,A&A HEALTHCARE LLC,138 S MAIN ST STE 14,MILFORD,MA,017573272,42.1270746,-71.51639128815474,5082414877,0.0,85
e68de1a0-767e-3466-b9a6-43948ee073d3,GOOD SHEPHERD COMMUNITY CARE,160 WELLS AVENUE,NEWTON,MA,024593302,42.29337605,-71.19806353028767,6179696130,0.0,1
2fb77691-5353-358a-bc94-90af77dd654b,NASHOBA VALLEY MEDICAL CENTER  A STEWARD FAMILY HOSPITAL INC,200 GROTON RD,AYER,MA,014321168,42.577352149999996,-71.57414587343038,9787849000,0.0,4
cbebae9e-f95e-3d2c-9712-289ea8d6aeec,ARBOUR HOSPITAL  THE,49 ROBINWOOD AVENUE,QUINCY,MA,021698130,42.2509914,-71.0037374,6175224400,0.0,277
1cec4304-9757-3a10-ad4f-7e2090c56131,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVE N,WORCESTER,MA,016550002,42.2774799,-71.76166994969458,5083340254,0.0,1
5862e05c-9533-3f7a-8f73-215d50f5ee2f,HEBREW REHABILITATION CENTER,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,6173258000,0.0,75
ec7e487e-7e78-3eac-a9ee-37f8de98a0f9,COLONY CENTER FOR HEALTH & REHABILITATION,277 WASHINGTON STREET,ABINGTON,MA,023512489,42.10060947239023,-70.94967338146704,7818710200,0.0,17
ad482681-b4c4-3fce-ac59-78c83d31b0ba,BEAR MT FRANKLIN LLC,130 CHESTNUT ST,FRANKLIN,MA,020383903,42.08345955,-71.38413379825735,5085284600,0.0,2
a8f1424c-00bc-3403-8db5-cd600978f3a4,CONNECTICUT RIVER INTERNISTS. LLP,8 BURNHAM ST,TURNERS FALLS,MA,013761816,42.6042523,-72.5564777,4137745554,0.0,41
411f14a5-de79-3e08-81d6-301270cc2275,RHEUMATOLOGY AND INTERNAL MEDICINE ASSOCIATES PC,64 CONCORD STREET,WILMINGTON,MA,018872179,42.55962465,-71.13772203658047,9786641606,0.0,46
a5577e5c-b886-37a0-8eee-8ff6feb7ea6b,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN ST,CAMBRIDGE,MA,021385502,42.3741033,-71.13417575971958,6174923500,0.0,58
ce9c1582-994d-32bf-835c-474a249d2804,KINDRED AT HOME,275 MARTINE STREET  SUITE 104,FALL RIVER,MA,027231500,41.68393816525316,-71.1220830626733,5086720675,0.0,19
966245ce-e84d-36b0-a838-2e0b5bb2e668,MATTAPAN COMMUNITY HEALTH CENTER,1425 BLUE HILL AVENUE,MATTAPAN,MA,021262122,42.2754929,-71.09384131587021,6172960061,0.0,2
b9a91cbd-3263-31d9-9cff-55873cf8b2e2,Springfield Outpatient Clinic,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,413-731-6000 Or 413-731-6000,0.0,48
4eddfa13-f996-3048-9bbc-541b0a29038a,STEWARD ST ELIZABETHS MEDICAL CENTER OF BOSTON INC,736 CAMBRIDGE ST,BRIGHTON,MA,021353601,42.348649949999995,-71.14799584850206,6177893000,0.0,110
845fbd9b-2d1c-39a8-8261-28ae40e4fab2,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,UPTON,MA,015681431,42.1700209025178,-71.59409308099494,5084731190,0.0,31
bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,CAMBRIDGE PUBLIC HEALTH COMMISSION,1493 CAMBRIDGE ST,SOMERVILLE,MA,021452935,42.3875968,-71.0994968,6176651000,0.0,164
9ce6072b-d039-3cde-8eaf-950211b8ae88,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,019492446,42.585787222720036,-71.00861442427218,9787742555,0.0,2
af8566eb-8918-3ec7-ba44-92b6a2cf8097,NORTH SHORE MEDICAL CENTER INC,81 HIGHLAND AVE,SALEM,MA,019702714,42.5112107,-70.90516241826194,9787410522,0.0,10
d4a03501-69f6-3a89-ac27-ed25976fdb6f,LIFE CARE CENTER OF STONEHAM,25 WOODLAND ROAD,STONEHAM,MA,021801705,42.450448800000004,-71.09076944938434,7816622545,0.0,8
ecd3b321-0a8a-3ce6-81f0-982dd77fce43,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVE,NEWBURYPORT,MA,019503867,42.81369325,-70.89091645747592,9784631000,0.0,136
eb2596c3-8814-3add-8516-474214bf5c62,WATERVIEW LODGE LLC,250 W UNION ST,ASHLAND,MA,017211420,42.24214015,-71.48110671819278,5088796420,0.0,2
a036cdf2-bbc5-3ffd-987f-56e437fd8b74,WINDSOR NURSING & RETIREMENT HOME,265 N MAIN ST,SOUTH YARMOUTH,MA,026642083,41.680980000000005,-70.18292625685085,5083943514,0.0,34
2fbb592e-2154-3a4d-856e-467d7ba5bed7,FAIRVIEW HOSPITAL,780 MAIN ST,GREAT BARRINGTON,MA,012302148,42.17823835,-73.36310566431717,4135288643,0.0,13
69cb2157-b620-3c51-9c94-f516462d2d55,FAMILY PRACTICE GROUP PC,11 WATER ST,ARLINGTON,MA,02476,42.41642055,-71.15424293038585,7816489700,0.0,36
f90ef475-defe-363d-a926-573b38f804a2,PRIMARY CARE FOR ADULTS PLLC,54 HOPEDALE ST,HOPKINTON,MA,017481672,42.2288875,-71.5196439,5084738373,0.0,33
a25107f7-f4f5-36fc-98e4-f3e1b5875c91,MASS GENERAL BRIGHAM URGENT CARE LLC,1285 BEACON ST,WOBURN,MA,018012157,42.4979478,-71.1684508,6177516205,0.0,10
0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,URGENT CARE OPERATIONS PC,50 DODGE ST,SWAMPSCOTT,MA,019071300,42.4699241,-70.9171507,9789222171,0.0,3
4f9dd195-07b8-3a81-8b7a-58852a0e6cdf,FAIR HAVENS INC,47 E MAIN ST,WEST BROOKFIELD,MA,015852906,42.2355113,-72.1381676,5088677716,0.0,3
ed43f171-1ac1-3f08-aef5-0f62c515cf4d,JML CARE CENTER  INC,184 TER HEUN DR,FALMOUTH,MA,025403160,41.56534135,-70.62534898297048,5084574621,0.0,3
05fcf001-ab24-3d7d-85f7-f64942d82738,ENCOMPASS HEALTH BRAINTREE HOSPITAL OF BRAINTREE,250 POND STREET,FRAMINGHAM,MA,017014592,42.2838619,-71.4093719,7818485353,0.0,69
7e6db51f-7c1b-3555-9e1c-6269ba6d704d,ACCLAIM HOME HEALTH CARE  INC,120 STAFFORD STREET SUITE 206,WORCESTER,MA,016031461,42.239638,-71.8443785891577,5084596937,0.0,1
83769f98-fff3-3535-8781-6ace5957136f,SOUTHSHORE HEALTH CARE CENTER,115 NORTH AVENUE,ROCKLAND,MA,023702129,42.13496385,-70.92237824494691,7818783308,0.0,39
e7b77e8f-b607-3273-aef9-ad1bca48813f,ZION HEALTH & WELLNESS LLC,209 W CENTRAL ST STE 216,NATICK,MA,017603716,42.28202598359604,-71.3899479380402,7745970925,0.0,33
0e3a24c3-b772-3059-b3fd-8a4710068a82,LAKESIDE FAMILY PRACTICE,416 BROADWAY,RAYNHAM,MA,027671737,41.940680799999996,-71.07864352196617,5088285020,0.0,47
9adfae03-673d-365d-9052-f705098fa3e4,THE SHRINERS HOSPITAL FOR CHILDREN,51 BLOSSOM ST,BOSTON,MA,021142699,42.36305545,-71.06643399281765,1617722300,0.0,162
25431f9a-00e4-36d8-9810-4125328eec50,THE GENERAL HOSPITAL CORPORATION,55 FRUIT ST,WALTHAM,MA,02451,42.3756401,-71.2358004,6177262000,0.0,1
89171335-b9c0-3326-98d6-a837d432b9fd,WHITTIER REHABILTATION HOSPITAL,150 FLANDERS ROAD,LYNN,MA,019042915,42.466763,-70.9494939,5088712063,0.0,683
01bde980-bf89-3138-8912-7360dff33247,LE & CHANG FAMILY URGENT CARE PC,456 PARK AVE,WORCESTER,MA,016101254,42.25512735,-71.82580924803523,5086851517,0.0,1
1484fc69-2eb0-3bba-8656-d5ead4973895,INTEGRATED FAMILY WELLNESS PC,260 MERRIMAC ST,NEWBURYPORT,MA,019502192,42.817380099999994,-70.88125573659471,9784999355,0.0,34
8a6e21d0-da20-3378-8176-4e5ad2b51983,TIMOTHY DANIELS HOUSE,84 ELM STREET,HOLLISTON,MA,017462138,42.20234485,-71.42493275079366,5084294566,0.0,2
4e56c7ec-99e5-3023-8e4f-95ad18a03f06,UNITED MEDICAL CARE LLC,28 RIVERSIDE DR STE 101,PEMBROKE,MA,023594947,42.11004715,-70.77534154695786,5089715500,0.0,15
e2a8b444-9b8f-36ff-84c4-05ee98589482,WHITLEY WELLNESS LLC,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,021294301,42.3778749,-71.0619957,3254399799,0.0,82
18d2c9c2-4b92-3664-9b8e-419aff3ce942,ALLIANCE HEALTH AT BRAINTREE,175 GROVE STREET,BRAINTREE,MA,021847253,42.19127375,-70.99279579751581,7818482050,0.0,138
121b0ad1-1beb-3caa-9271-3d3f726bb727,PATRIOT URGENT CARE PROFESSIONALS PC,1030 MAIN STREET,WALTHAM,MA,024517447,42.375828,-71.2527956,7818946900,0.0,73
f6ba791e-fe68-3596-bef4-60751db6a60e,VNA & HOSPICE OF GREATER MILFORD,37 BIRCH STREET,MILFORD,MA,017575501,42.1424349,-71.48943173357203,5084730862,0.0,9
e1892a2c-6dca-3c4c-93b7-0e00a9eb8b61,PRIMARY & PREVENTIVE CARE  INC.,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7818263146,0.0,31
11a40a26-a5a3-331d-aef0-d06dd90e2b4e,CAPE COD PRIMARY CARE LLC,10 OSTERVILLE WEST BARNSTABLE RD,YARMOUTH PORT,MA,026752000,41.7020544,-70.249465,5084282620,0.0,22
b954c464-11ea-312b-a3f8-1350775bfa54,CHELSEA JEWISH HOSPICE AND PALLIATIVE CARE,123 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,6178890779,0.0,8
9f368e75-397f-3d77-a317-9a005512a4e2,EASTERN & WESTERN MEDICAL CENTER PC,381 PARK AVE,WORCESTER,MA,016101026,42.2583962,-71.82204240042036,5087923200,0.0,29
485ae27b-c5ba-3fd0-9a16-c9eea20be185,KINDRED  HOSPICE,275 MARTINE STREET  SUITE 202,FALL RIVER,MA,027231518,41.68393816525316,-71.1220830626733,5086720580,0.0,3
19f958ef-57cf-33c1-b068-14b32a980813,DRACUT FAMILY HEALTHCARE,155 BROADWAY RD,DRACUT,MA,018262754,42.67578279999999,-71.29320171860073,9784580475,0.0,31
47602b5b-f4aa-3c73-aa26-2268ccf7a83c,HUNT NURSING & REHAB CENTER,90 LINDALL STREET,DANVERS,MA,019232125,42.574712149999996,-70.94359556912616,9787773740,0.0,2
6d16a8e3-3569-38ab-afac-a2f8c1125085,BROOKHAVEN AT LEXINGTON,1010 WALTHAM STREET,LEXINGTON,MA,024218052,42.4139392,-71.22929265883278,7818639660,0.0,25
91808f17-7583-32a3-aa55-23b131b327c7,SOUTH SHORE CENTER FOR WELLNESS LTD,200 CORDWAINER DR,NORWELL,MA,020611671,42.16352995,-70.8846291501739,7818788340,0.0,97
53f086de-2fc7-3d35-92c2-aca4ed944e7f,LAWRENCE GENERAL HOSPITAL,1 GENERAL ST,LAWRENCE,MA,018412961,42.7097143,-71.15007700778098,9786834000,0.0,221
c709c5eb-ddd7-3778-84f7-0931a4d1c718,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,6179715766,0.0,53
079dd7d3-2003-331d-b49a-1b5c1b2870cb,SOUTHCOAST VISITING NURSE ASSOCIATION  INC,200 MILL ROAD SUITE 120,FAIRHAVEN,MA,027195252,41.650636,-70.88137185966522,5089733210,0.0,1
c0cc8f8d-a479-3f83-9e1f-1fd556b944ef,FAMILY DOCTORS  LLC,250 PARADISE RD,SWAMPSCOTT,MA,01907,42.47638005,-70.91253402512964,7815962000,0.0,34
d70d47dc-b40c-3a04-8342-35cbfe716409,SENIOR HEALTHCARE ASSOCIATES INC,83 LITTLEFIELD RD,NEWTON,MA,024593010,42.3104327,-71.18883283411856,7816421859,0.0,38
0592d4e5-a0fb-3143-83cd-8e5a6b066a96,SOUTH SHORE PRIMARY AND URGENT CARE LLC,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7815610460,0.0,97
c67ca7ed-4769-3b6c-a0a9-993f1227ff10,CAPE ANN MEDICAL CENTER LLC,1 BLACKBURN DR,GLOUCESTER,MA,019302237,42.6269312,-70.65555242413386,9782811500,0.0,50
7b5bf0fc-c5c0-3f22-980b-fdfff326a9b4,WOONSOCKET URGENT CARE PC,40 CUMBERLAND AVE,NORTH ATTLEBORO,MA,027604445,41.9316677,-71.35407469790115,7812550500,0.0,1
ba07b31b-bf14-39b8-be95-4c5ca5062daa,SPAULDING HOSPITAL FOR CONTINUING MED CARE-CAMB,1575 CAMBRIDGE ST,CAMBRIDGE,MA,021384308,42.375209549999994,-71.10711344152975,6178764344,0.0,13
6aae7a31-90df-3455-ad8d-81f8cf2d21e8,BROCKTON HOSPITAL  INC.,680 CENTRE ST,BROCKTON,MA,023023308,42.0872752,-70.9910738855076,5089417000,0.0,243
14036728-b721-3e4b-8755-8ee8ab6ed15e,LONGFELLOW PRIMARY CARE  PC,625 MOUNT AUBURN ST,CAMBRIDGE,MA,021384518,42.375351,-71.1468628,6174924545,0.0,60
